Month,Constabulary,Crime type,Longitude,Latitude,Count
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2128,51.8349,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2125,51.7421,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2124,51.852,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2124,51.8604,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.212,51.7445,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2115,51.8867,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2109,51.7439,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2109,51.7489,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2105,51.8548,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2097,51.8441,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2094,51.7381,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2093,51.888,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2092,51.8736,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.209,51.8712,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2087,51.7484,3
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2076,51.8375,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2058,51.8402,3
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2054,51.7408,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.205,51.8811,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2046,51.8428,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2039,51.7451,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2026,51.7449,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2019,51.8428,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2007,51.8588,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.2002,51.9183,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1995,51.8465,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1977,51.8518,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.196,51.8623,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1947,51.7183,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1946,51.8475,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.194,51.7898,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1934,51.7859,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1925,51.7346,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1921,51.7455,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1914,51.8874,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1912,51.8878,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1903,51.8041,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1897,51.8463,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1897,51.886,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1886,51.7051,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1882,51.775,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1879,51.8865,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1873,51.8876,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1868,51.8909,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1853,51.8402,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1851,51.767,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1844,51.8907,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1825,51.845,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1824,51.8819,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1816,51.8435,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1803,51.7077,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1797,51.8865,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1794,51.8456,5
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1791,51.7184,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1783,51.885,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1762,51.8537,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1761,51.8392,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1758,51.9837,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.171,51.6818,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.171,51.7287,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1675,51.6382,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1673,51.7325,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1663,51.8798,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1654,51.8487,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1643,51.8716,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.164,51.8421,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1637,52.0345,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1629,51.7268,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1611,51.638,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1611,51.8445,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1611,51.8478,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1603,51.7302,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1602,51.9917,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.16,51.8452,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1594,51.637,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1594,51.9915,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.159,51.8447,3
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1587,51.993,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1583,51.9923,3
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1581,51.8464,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1579,51.9862,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1576,51.9945,3
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1574,51.8403,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1574,51.9952,3
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1571,51.8472,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.157,51.994,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1569,51.9943,4
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1564,51.8443,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1563,51.9953,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1561,51.8532,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1559,51.7853,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1553,51.9959,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1551,51.7367,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1551,51.9851,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.155,51.8499,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1541,51.989,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.154,51.9866,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1539,51.9952,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1531,51.6441,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.153,51.9885,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1528,51.8448,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1528,51.9841,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1528,51.991,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1527,51.8464,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1525,51.9857,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1524,51.76,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1521,51.9866,3
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1521,51.9934,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1518,51.9945,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1499,51.8437,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1475,51.8127,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.147,51.8937,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1469,51.995,4
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1468,51.7255,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1451,51.9844,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1441,51.9801,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1421,51.986,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1416,51.9779,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1416,51.9801,3
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1415,51.9829,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1402,51.8886,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1391,51.9805,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1378,51.9926,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1372,51.9949,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1362,51.914,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.136,51.9945,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1338,51.8875,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1329,51.996,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1328,51.8791,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1306,51.8974,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1289,51.9978,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1279,51.8939,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1274,51.8852,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1271,51.9082,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1235,51.9076,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1232,51.9084,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.123,51.7308,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1225,51.9048,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1212,51.9146,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1201,51.8653,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1198,51.8999,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1194,51.9036,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1193,51.8953,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1191,51.8852,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1186,51.9074,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1183,52.0021,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1182,51.9016,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1172,51.8977,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1164,52.005,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1163,51.8891,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1161,52.0057,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1154,51.9016,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1148,51.9023,7
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1132,51.8856,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1128,51.9026,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1126,51.9526,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1124,51.888,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1113,51.9043,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1104,51.9114,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1101,51.9162,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1092,51.9983,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1091,51.9072,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1089,51.888,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1087,51.8959,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1086,51.9061,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.108,51.903,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1079,51.8828,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1073,51.9111,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1072,51.8816,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1072,51.888,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1068,51.918,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1064,51.8795,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1064,51.9089,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1057,51.9095,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1053,51.9088,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1043,51.8846,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1043,51.9181,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1028,51.9032,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1021,51.8837,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1009,51.9131,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.1004,51.8832,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0984,51.903,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0982,51.9149,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0978,51.8992,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0975,51.9066,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0969,51.9106,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0968,51.8934,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0957,51.8953,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0947,51.8939,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0941,51.9087,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0936,51.9241,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0934,51.9023,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0931,51.871,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.091,51.9098,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0904,51.9136,4
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0896,51.9192,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0879,51.8949,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0876,51.8947,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0875,51.9021,4
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0872,51.9098,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0869,51.9108,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0861,51.8996,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0852,51.8819,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0845,51.8922,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0838,51.9019,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0832,51.9114,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0828,51.8959,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0825,51.9037,3
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0823,51.9123,4
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0818,51.8613,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0814,51.9084,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0807,51.8966,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0806,51.7266,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0805,51.9111,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0799,51.8821,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0796,51.889,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0796,51.8989,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0791,51.8887,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0789,51.8999,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0786,51.9078,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0783,51.7286,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0783,51.8885,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0783,51.9055,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0781,51.8898,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0781,51.9003,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0781,51.9022,3
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0781,51.9071,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0778,51.901,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0778,51.9273,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0773,51.9029,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0772,51.8998,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.077,51.8981,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0769,51.9026,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0769,51.9063,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0767,51.8988,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0765,51.9005,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0761,51.9012,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0759,51.9018,3
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0753,51.887,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0753,51.9028,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0752,51.875,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0746,51.908,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0745,51.8988,5
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0741,51.9014,2
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.074,51.8773,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0738,51.9038,1
2024-04,Gloucestershire Constabulary,Anti-social behaviour,-2.0736,51.9148,1
