Constabulary,Crime type,Longitude,Latitude,Count
Hertfordshire Constabulary,Anti-social behaviour,-0.4951,51.7655,2
Hertfordshire Constabulary,Anti-social behaviour,-0.495,51.7802,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4949,51.746,2
Hertfordshire Constabulary,Anti-social behaviour,-0.4948,51.7022,2
Hertfordshire Constabulary,Anti-social behaviour,-0.4948,51.7556,2
Hertfordshire Constabulary,Anti-social behaviour,-0.4947,51.6542,6
Hertfordshire Constabulary,Anti-social behaviour,-0.4947,51.7515,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4946,51.6358,6
Hertfordshire Constabulary,Anti-social behaviour,-0.4946,51.7094,1
Hertfordshire Constabulary,Anti-social behaviour,-0.4945,51.6351,3
Hertfordshire Constabulary,Anti-social behaviour,-0.4945,51.7599,2
Hertfordshire Constabulary,Anti-social behaviour,-0.4942,51.6337,3
